ID,Parent_ID,Category
13874,13633,/Sports & Fitness/Sports/Combat Sports/Traditional Wrestling
13607,13605,/Sports & Fitness/Sports/Cricket
13615,13605,/Sports & Fitness/Sports/Cycling
13664,13605,/Sports & Fitness/Sports/Equestrian Sports
13623,13605,/Sports & Fitness/Sports/Extreme Sports
13627,13605,/Sports & Fitness/Sports/Golf
13629,13605,/Sports & Fitness/Sports/Gymnastics
13870,13605,/Sports & Fitness/Sports/Handball
13611,13605,/Sports & Fitness/Sports/Hockey
13612,13605,/Sports & Fitness/Sports/Hunting & Shooting
13624,13605,/Sports & Fitness/Sports/Motor Sports
13833,13605,/Sports & Fitness/Sports/Rodeo
13613,13605,/Sports & Fitness/Sports/Rugby
13616,"1,36,05,10,015",/Sports & Fitness/Sports/Running & Walking
13617,13605,/Sports & Fitness/Sports/Skate Sports
13608,13605,/Sports & Fitness/Sports/Soccer
13618,13605,/Sports & Fitness/Sports/Surfing & Windsurfing
13619,13605,/Sports & Fitness/Sports/Swimming & Aquatic Sports
13626,13605,/Sports & Fitness/Sports/Tennis
13871,13605,/Sports & Fitness/Sports/Track & Field
13630,13605,/Sports & Fitness/Sports/Volleyball
13620,13605,/Sports & Fitness/Sports/Winter Sports
13614,13620,/Sports & Fitness/Sports/Winter Sports/Ice Skating
13639,13620,/Sports & Fitness/Sports/Winter Sports/Skiing
11911,13639,/Sports & Fitness/Sports/Winter Sports/Skiing/Ski Lift Tickets
13640,13620,/Sports & Fitness/Sports/Winter Sports/Snowboarding
13625,13605,/Sports & Fitness/Sports/World Sports Events
13781,13625,/Sports & Fitness/Sports/World Sports Events/Olympics
10115,10014,/Sports & Fitness/Sports & Fitness Apparel
10623,"1,01,15,10,645",/Sports & Fitness/Sports & Fitness Apparel/Cycling Apparel
11900,"1,06,23,10,619",/Sports & Fitness/Sports & Fitness Apparel/Cycling Apparel/Cycling Footwear
10624,"1,01,15,10,660",/Sports & Fitness/Sports & Fitness Apparel/Gymnastics Apparel
10622,"1,01,15,10,633",/Sports & Fitness/Sports & Fitness Apparel/Ice Skating Apparel
10621,"1,01,15,10,657",/Sports & Fitness/Sports & Fitness Apparel/Running Apparel
10618,"1,01,15,10,634",/Sports & Fitness/Sports & Fitness Apparel/Winter Sports Apparel
10120,"1,00,14,13,842",/Sports & Fitness/Sports Equipment Rental Services
10632,10120,/Sports & Fitness/Sports Equipment Rental Services/Boat & Marine Vehicle Rental Services
10631,10120,/Sports & Fitness/Sports Equipment Rental Services/Ski & Winter Sports Equipment Rental Services
10116,10014,/Sports & Fitness/Sports Fan Gear & Apparel
11902,"1,01,16,12,266",/Sports & Fitness/Sports Fan Gear & Apparel/Sports Team Hats & Caps
11901,"1,01,16,13,116",/Sports & Fitness/Sports Fan Gear & Apparel/Sports Team Jerseys
10122,10014,/Sports & Fitness/Sports Instruction & Coaching
13483,"1,01,22,10,740",/Sports & Fitness/Sports Instruction & Coaching/Dance Classes & Lessons
13482,"1,01,22,13,629",/Sports & Fitness/Sports Instruction & Coaching/Gymnastics Lessons & Classes
13367,"1,01,22,13,664",/Sports & Fitness/Sports Instruction & Coaching/Horseback Riding Lessons
13366,10122,/Sports & Fitness/Sports Instruction & Coaching/Swim Lessons & Aquatic Fitness Instruction
10114,"1,00,14,10,108",/Sports & Fitness/Sports News & Media
10617,10114,/Sports & Fitness/Sports News & Media/Fitness Media & Publications
10119,10014,/Sports & Fitness/Sports Programs & Camps
10017,0,/Travel & Tourism
10142,10017,/Travel & Tourism/Accommodations
10775,10142,/Travel & Tourism/Accommodations/Accommodation Packages
10772,10142,/Travel & Tourism/Accommodations/Bed & Breakfasts
10771,10142,"/Travel & Tourism/Accommodations/Camping, Caravan & RV Accommodations"
12070,10771,"/Travel & Tourism/Accommodations/Camping, Caravan & RV Accommodations/Campsites & Campgrounds"
12071,"1,07,71,13,842","/Travel & Tourism/Accommodations/Camping, Caravan & RV Accommodations/Caravan & RV Rentals"
10768,10142,/Travel & Tourism/Accommodations/Hostel Accommodations
10769,10142,"/Travel & Tourism/Accommodations/Hotels, Motels & Resorts"
12068,10769,"/Travel & Tourism/Accommodations/Hotels, Motels & Resorts/Extended Stay Hotels & Motels"
12067,10769,"/Travel & Tourism/Accommodations/Hotels, Motels & Resorts/Hotels"
13022,"1,20,67,10,775","/Travel & Tourism/Accommodations/Hotels, Motels & Resorts/Hotels/Hotel Packages"
12065,10769,"/Travel & Tourism/Accommodations/Hotels, Motels & Resorts/Motels"
12066,10769,"/Travel & Tourism/Accommodations/Hotels, Motels & Resorts/Resorts"
13021,"1,20,66,10,775","/Travel & Tourism/Accommodations/Hotels, Motels & Resorts/Resorts/Resort Packages"
13806,10142,/Travel & Tourism/Accommodations/House Swaps & Home Exchanges
10774,"1,01,42,10,147",/Travel & Tourism/Accommodations/Last Minute Accommodation Deals
10773,"1,01,42,12,098",/Travel & Tourism/Accommodations/Ski Accommodations
12072,"1,07,73,10,770","/Travel & Tourism/Accommodations/Ski Accommodations/Ski Condos, Cabins & Townhome Rentals"
12073,"1,07,73,12,066",/Travel & Tourism/Accommodations/Ski Accommodations/Ski Lodges & Resorts
10770,"10,14,21,00,32,10,038",/Travel & Tourism/Accommodations/Vacation Rentals
12069,10770,/Travel & Tourism/Accommodations/Vacation Rentals/Villa Rentals
10144,10017,/Travel & Tourism/Air Travel
10779,10144,/Travel & Tourism/Air Travel/Air Charter & Charter Jet Services
10778,10144,"/Travel & Tourism/Air Travel/Airline Tickets, Fares & Flights"
12079,10778,"/Travel & Tourism/Air Travel/Airline Tickets, Fares & Flights/First & Business Class Airfares & Flights"
10153,10017,/Travel & Tourism/Cruises & Cruise Services
10802,10153,/Travel & Tourism/Cruises & Cruise Services/Activity & Theme-Based Cruises
12096,10153,/Travel & Tourism/Cruises & Cruise Services/Barge & River Cruises
10800,"1,01,53,10,147",/Travel & Tourism/Cruises & Cruise Services/Last Minute Cruises
10147,10017,/Travel & Tourism/Last Minute Travel
10790,"1,01,47,10,778",/Travel & Tourism/Last Minute Travel/Last Minute Airfares & Flights
10143,10017,/Travel & Tourism/Luggage & Travel Accessories
10776,10143,/Travel & Tourism/Luggage & Travel Accessories/Luggage
12075,10776,/Travel & Tourism/Luggage & Travel Accessories/Luggage/Carry-On Bags
12078,10776,/Travel & Tourism/Luggage & Travel Accessories/Luggage/Make-Up Bags
12074,10776,/Travel & Tourism/Luggage & Travel Accessories/Luggage/Rolling Luggage
12077,10776,/Travel & Tourism/Luggage & Travel Accessories/Luggage/Suitcases
10777,10143,/Travel & Tourism/Luggage & Travel Accessories/Travel Accessories
10152,10017,/Travel & Tourism/Luggage Services
13594,10017,/Travel & Tourism/Luxury Travel
10150,10017,/Travel & Tourism/Specialty Travel
10793,10150,/Travel & Tourism/Specialty Travel/Adventure Travel
13847,10150,/Travel & Tourism/Specialty Travel/Agritourism
12093,10150,/Travel & Tourism/Specialty Travel/Couples Travel & Honeymoons
10794,"1,01,50,11,077",/Travel & Tourism/Specialty Travel/Ecotourism
10795,10150,/Travel & Tourism/Specialty Travel/Family Vacations & Travel
12095,10150,/Travel & Tourism/Specialty Travel/GLBT Travel
12092,10150,/Travel & Tourism/Specialty Travel/Senior Citizen Travel
12091,10150,/Travel & Tourism/Specialty Travel/Singles Travel
10148,10017,/Travel & Tourism/Tour Operators
10791,"1,01,48,12,083",/Travel & Tourism/Tour Operators/Charter Bus Services
10792,10148,/Travel & Tourism/Tour Operators/Sightseeing Tours
10145,10017,/Travel & Tourism/Tourist Attractions & Destinations
13582,10145,/Travel & Tourism/Tourist Attractions & Destinations/Beaches & Islands
13857,10145,/Travel & Tourism/Tourist Attractions & Destinations/Historical Sites & Buildings
13858,10145,/Travel & Tourism/Tourist Attractions & Destinations/Lakes & Rivers
13862,10145,/Travel & Tourism/Tourist Attractions & Destinations/Libraries
13497,"1,01,45,10,111",/Travel & Tourism/Tourist Attractions & Destinations/Museums
12081,10145,/Travel & Tourism/Tourist Attractions & Destinations/Regional Parks & Gardens
13496,10145,/Travel & Tourism/Tourist Attractions & Destinations/Theme Parks
12098,10145,/Travel & Tourism/Tourist Attractions & Destinations/Winter Travel Destinations
12080,10145,/Travel & Tourism/Tourist Attractions & Destinations/Zoos & Aquariums
10146,10017,/Travel & Tourism/Transportation & Excursions
10785,10146,/Travel & Tourism/Transportation & Excursions/Airport Transportation Services
12087,"1,07,85,13,410",/Travel & Tourism/Transportation & Excursions/Airport Transportation Services/Airport Parking Services
12086,"1,07,85,12,084",/Travel & Tourism/Transportation & Excursions/Airport Transportation Services/Airport Rail Service
12085,10785,/Travel & Tourism/Transportation & Excursions/Airport Transportation Services/Airport Shuttles & Car Services
10787,10146,/Travel & Tourism/Transportation & Excursions/Boat & Yacht Charter
10783,10146,/Travel & Tourism/Transportation & Excursions/Bus & Rail Services
12083,10783,/Travel & Tourism/Transportation & Excursions/Bus & Rail Services/Bus Services
12084,10783,/Travel & Tourism/Transportation & Excursions/Bus & Rail Services/Rail Services
13023,12084,/Travel & Tourism/Transportation & Excursions/Bus & Rail Services/Rail Services/Rail Passes
10782,"1,01,46,13,842",/Travel & Tourism/Transportation & Excursions/Car Rental Services
13831,10146,/Travel & Tourism/Transportation & Excursions/Carpooling & Ridesharing
10786,10146,/Travel & Tourism/Transportation & Excursions/Ferries
10789,10146,/Travel & Tourism/Transportation & Excursions/Limousine Services
13410,10146,/Travel & Tourism/Transportation & Excursions/Parking Services
10784,10146,/Travel & Tourism/Transportation & Excursions/Taxi Services
10788,"1,01,46,13,601",/Travel & Tourism/Transportation & Excursions/Trip Planners & Route Finders
10151,10017,/Travel & Tourism/Travel Booking Services
10843,"1,00,17,10,161",/Travel & Tourism/Travel Documents
12117,10843,/Travel & Tourism/Travel Documents/Passports & Passport Services
12119,10843,/Travel & Tourism/Travel Documents/Travel Consent Forms
12118,10843,/Travel & Tourism/Travel Documents/Travel Visas & Visa Services
10578,"1,00,17,10,108",/Travel & Tourism/Travel Media & Publications
10149,"1,05,78,11,870",/Travel & Tourism/Travel Media & Publications/City & Local Guides
11872,"1,05,78,13,601",/Travel & Tourism/Travel Media & Publications/Road Maps
11874,"1,05,78,13,600",/Travel & Tourism/Travel Media & Publications/Travel Books & Guides
10154,10017,/Travel & Tourism/Vacation Packages
10001,0,/Vehicles
10027,"1,00,01,10,117",/Vehicles/Boats & Watercraft
10211,10027,/Vehicles/Boats & Watercraft/Fishing Boats
10216,10027,/Vehicles/Boats & Watercraft/Kayaks
10212,10027,/Vehicles/Boats & Watercraft/Personal Watercraft
10214,10027,/Vehicles/Boats & Watercraft/Rafts
10215,10027,/Vehicles/Boats & Watercraft/Row Boats & Canoes
10213,10027,/Vehicles/Boats & Watercraft/Sailboats
10217,10027,/Vehicles/Boats & Watercraft/Speedboats & Motorboats
10210,10027,/Vehicles/Boats & Watercraft/Yachts
10191,"1,00,01,10,141",/Vehicles/Driving Instruction & Driver Education
10024,10001,/Vehicles/Motor Vehicles
10183,10024,/Vehicles/Motor Vehicles/Campers & RVs
10951,10183,/Vehicles/Motor Vehicles/Campers & RVs/Motorhomes
10950,10183,/Vehicles/Motor Vehicles/Campers & RVs/Pop-Up Campers
10949,10183,/Vehicles/Motor Vehicles/Campers & RVs/Travel Trailers
10185,10024,/Vehicles/Motor Vehicles/Cars & Trucks
10956,10185,/Vehicles/Motor Vehicles/Cars & Trucks/4WD
10961,10185,/Vehicles/Motor Vehicles/Cars & Trucks/Concept & Future Cars
10958,10185,/Vehicles/Motor Vehicles/Cars & Trucks/Convertibles
10953,10185,/Vehicles/Motor Vehicles/Cars & Trucks/Coupes
10959,10185,/Vehicles/Motor Vehicles/Cars & Trucks/Crossovers
10955,10185,/Vehicles/Motor Vehicles/Cars & Trucks/Hatchbacks
10963,10185,/Vehicles/Motor Vehicles/Cars & Trucks/Hybrid & Alternative Vehicles
13573,10185,/Vehicles/Motor Vehicles/Cars & Trucks/Luxury Cars
13856,10185,/Vehicles/Motor Vehicles/Cars & Trucks/Microcars & City Cars
10962,10185,/Vehicles/Motor Vehicles/Cars & Trucks/Pick-Up Trucks
10957,10185,/Vehicles/Motor Vehicles/Cars & Trucks/SUVs
10954,10185,/Vehicles/Motor Vehicles/Cars & Trucks/Sedans
10952,10185,/Vehicles/Motor Vehicles/Cars & Trucks/Sports Cars
10964,10185,/Vehicles/Motor Vehicles/Cars & Trucks/Station Wagons
10960,10185,/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans
10186,10024,/Vehicles/Motor Vehicles/Commercial Vehicles
13697,10186,/Vehicles/Motor Vehicles/Commercial Vehicles/Cargo Trucks & Trailers
10182,10024,/Vehicles/Motor Vehicles/Motorcycles
10181,10024,/Vehicles/Motor Vehicles/Off-Road Vehicles
10945,10181,/Vehicles/Motor Vehicles/Off-Road Vehicles/ATVs
10946,"1,01,81,10,182",/Vehicles/Motor Vehicles/Off-Road Vehicles/Dirt Bikes
10948,10181,/Vehicles/Motor Vehicles/Off-Road Vehicles/Dune Buggies
10947,10181,/Vehicles/Motor Vehicles/Off-Road Vehicles/Go Karts
10944,10181,/Vehicles/Motor Vehicles/Off-Road Vehicles/Snowmobiles
10187,10024,/Vehicles/Motor Vehicles/Scooters & Mopeds
13714,10024,/Vehicles/Motor Vehicles/Used Motor Vehicles
10184,10024,/Vehicles/Motor Vehicles/Vehicle Trailers
10022,10001,/Vehicles/Personal Airplanes & Aircraft
10189,"1,00,22,10,136",/Vehicles/Personal Airplanes & Aircraft/Flying Instruction
10200,10022,/Vehicles/Personal Airplanes & Aircraft/Personal Aircraft Repair & Maintenance
10190,10001,/Vehicles/Vehicle Auctions
13655,10001,/Vehicles/Vehicle Dealers
13657,13655,/Vehicles/Vehicle Dealers/Boat & Yacht Sales & Brokers
13656,13655,/Vehicles/Vehicle Dealers/Car Dealers
10198,"1,00,01,11,015",/Vehicles/Vehicle Donation & Removal
10195,10001,/Vehicles/Vehicle Emissions
10978,10001,/Vehicles/Vehicle History Reports
10026,10001,/Vehicles/Vehicle Parts & Accessories
10209,10026,/Vehicles/Vehicle Parts & Accessories/Car Parts & Accessories
11000,10209,/Vehicles/Vehicle Parts & Accessories/Car Parts & Accessories/Car Covers
10997,10209,/Vehicles/Vehicle Parts & Accessories/Car Parts & Accessories/Car Emergency Kits & Supplies
10995,10209,/Vehicles/Vehicle Parts & Accessories/Car Parts & Accessories/Car Mats
10993,10209,/Vehicles/Vehicle Parts & Accessories/Car Parts & Accessories/Car Modification Parts
12269,10993,/Vehicles/Vehicle Parts & Accessories/Car Parts & Accessories/Car Modification Parts/Appearance Modifying Parts
12268,10993,/Vehicles/Vehicle Parts & Accessories/Car Parts & Accessories/Car Modification Parts/Performance Modifying Parts
10998,10209,/Vehicles/Vehicle Parts & Accessories/Car Parts & Accessories/Car Sun Shields
10996,10209,/Vehicles/Vehicle Parts & Accessories/Car Parts & Accessories/Remote Keyless Entry Systems & Car Starters
10994,10209,/Vehicles/Vehicle Parts & Accessories/Car Parts & Accessories/Replacement Car Parts
12272,10994,/Vehicles/Vehicle Parts & Accessories/Car Parts & Accessories/Replacement Car Parts/Automotive Electronic Components
13131,12272,/Vehicles/Vehicle Parts & Accessories/Car Parts & Accessories/Replacement Car Parts/Automotive Electronic Components/Car Batteries
13130,12272,/Vehicles/Vehicle Parts & Accessories/Car Parts & Accessories/Replacement Car Parts/Automotive Electronic Components/Spark Plugs
12275,10994,/Vehicles/Vehicle Parts & Accessories/Car Parts & Accessories/Replacement Car Parts/Car Brakes
12271,10994,/Vehicles/Vehicle Parts & Accessories/Car Parts & Accessories/Replacement Car Parts/Car Engines & Engine Parts
12273,10994,/Vehicles/Vehicle Parts & Accessories/Car Parts & Accessories/Replacement Car Parts/Car Filters
12270,10994,/Vehicles/Vehicle Parts & Accessories/Car Parts & Accessories/Replacement Car Parts/Car Lamps & Lights
12274,10994,/Vehicles/Vehicle Parts & Accessories/Car Parts & Accessories/Replacement Car Parts/Windshield Wiper Blades
10204,10026,/Vehicles/Vehicle Parts & Accessories/Motorcycle Parts & Accessories
10983,10204,/Vehicles/Vehicle Parts & Accessories/Motorcycle Parts & Accessories/Motorcycle Gloves & Gear
10982,10204,/Vehicles/Vehicle Parts & Accessories/Motorcycle Parts & Accessories/Motorcycle Helmets
